# TESS Program G08062

Title: Discovery And Occurrence Rates Of Disintegrating Minor Planets Transiting White Dwarfs

PI: Soares-Furtado, Melinda - University Of Wisconsin-Madison

Type: SMALL

Summary: Many white dwarfs have been found to have their surfaces "polluted" by remnant rocky bodies from their progenitors' planetary systems. These polluted white dwarfs are our best observational probe of exoplanet interior chemical compositions, which they can reveal with exquisite sensitivity. However, without a good understanding of the origins of white dwarf pollution, it is impossible to fully leverage the information about chemical compositions from the pollution on their surfaces. Observations by Kepler and TESS have begun illuminating the origins and process by which white dwarf pollution takes place by identifying transiting disintegrating minor planets on their way to polluting white dwarfs. Here for TESS Cycle 7, we propose the largest search to date to search for transiting debris ar
874244103,151.5454,-31.636,18.84,G08002;G08062
874255990,152.0724,-30.3156,18.55,G08002;G08062
874258457,154.8009,-32.3121,19.2,G08062
874262556,154.6919,-32.0312,18.89,G08002;G08062
874265519,155.301,-31.6904,17.69,G08002;G08062
874266286,155.7341,-31.6669,18.32,G08002;G08062
874271022,155.2949,-31.0135,18.9,G08002;G08062
874271851,153.9225,-31.9917,18.32,G08002;G08062
874272620,154.0502,-31.6727,17.09,G08002;G08062
874273503,153.9605,-31.5637,17.7,G08002;G08062
874279147,153.896,-30.9443,18.89,G08002;G08062
874280351,154.5067,-31.1049,18.62,G08002;G08062
874281866,155.0629,-30.6767,18.62,G08002;G08062
874286521,156.2438,-31.1274,18.96,G08002;G08062
874292004,156.1838,-30.3503,16.6,G08002;G08062
874295753,156.9363,-30.0602,18.91,G08002;G08062
874296136,157.1842,-29.8908,19.06,G08002;G08062
874306048,155.82,-29.7192,18.54,G08002;G08062
874310063,156.1004,-28.9559,17.28,G08002;G08062
874310592,153.161,-31.2656,18.84,G08002;G08062
874316413,153.1535,-30.3559,18.84,G08002;G08062
874328542,152.7797,-29.5653,19.11,G08062
874335855,154.4066,-29.626,18.94,G08002;G08062
874339411,154.8341,-29.0787,19.12,G08002;G08062
874341531,155.3233,-28.8277,19.21,G08062
874344078,155.0284,-28.465,19.18,G08002;G08062
874346261,153.9323,-28.9825,17.72,G08002;G08062
874352290,155.0558,-28.2234,18.7,G08002;G08062
874572162,157.6901,-29.7822,18.89,G08002;G08062
874574507,157.7669,-29.1019,18.0,G08002;G08062
874575996,157.4331,-29.2152,17.18,G08002;G08062
874577772,158.3272,-28.8657,19.19,G08062
874580286,158.0932,-28.537,17.49,G08062;G08002
874582338,156.8962,-29.1028,18.66,G08002;G08062
874582916,156.7426,-28.962,18.72,G08002;G08062
874585646,156.4436,-28.574,18.42,G08002;G08062
874588178,157.396,-28.153,19.17,G08062
874589139,157.6651,-27.9108,18.44,G08002;G08062
874589210,157.8789,-27.9151,17.88,G08002;G08062
874592235,159.2266,-28.2881,18.75,G08002;G08062
874597298,159.8315,-27.5097,18.94,G08002;G08062
874599849,159.619,-26.9984,19.28,G08062
874601151,158.4468,-27.5686,18.71,G08002;G08062
874602809,158.4959,-27.2098,17.3,G08002;G08062
874604183,158.2153,-27.2319,18.95,G08002;G08062
874606455,158.9664,-26.7172,19.19,G08062
874606581,159.328,-26.7739,18.84,G08002;G08062
874607543,159.216,-26.3999,18.13,G08002;G08062
874609028,159.0531,-26.3615,18.49,G08002;G08062
874610193,156.2079,-28.3699,19.13,G08002;G08062
874610371,156.282,-28.2268,18.16,G08062;G08002
874646144,159.7205,-26.4014,18.49,G08002;G08062
941945158,161.3521,-38.446,18.55,G08002;G08062
941956089,162.0909,-37.7664,18.02,G08002;G08062
941978950,163.3455,-37.0565,18.52,G08002;G08062
941981453,163.8994,-36.7023,17.59,G08002;G08062
941984962,162.7111,-37.3355,18.72,G08002;G08062
941995219,163.4103,-36.5587,18.95,G08002;G08062
942349944,164.2339,-36.3486,19.14,G08062
942357395,164.9329,-35.8604,18.64,G08002;G08062
942361941,163.8556,-36.204,18.51,G08002;G08062
942365688,164.1886,-35.5156,18.42,G08002;G08062
942375150,164.4432,-34.8882,18.97,G08002;G08062
942378636,166.0024,-35.4456,18.96,G08002;G08062
942378967,166.1529,-35.4079,18.74,G08002;G08062
942391172,166.1746,-34.0787,19.0,G08062
942399024,165.326,-33.8913,16.91,G08002;G08062
942401080,165.659,-33.9246,18.65,G08002;G08062
942404761,165.467,-33.3326,19.04,G08062
942462688,167.6467,-33.438,18.42,G08002;G08062
942475266,166.4189,-32.9357,18.17,G08002;G08062
942482046,166.8877,-32.0505,18.9,G08002;G08062
942516526,160.4099,-37.394,19.07,G08062
942520629,161.5495,-37.1873,18.7,G08002;G08062
942529882,160.6112,-36.8009,18.8,G08002;G08062
942530263,160.4473,-36.665,19.27,G08062
942532569,160.9519,-36.4709,19.24,G08062
942549291,162.5184,-35.9119,18.71,G08002;G08062
942556104,161.0521,-36.3379,19.12,G08062
942564740,161.7695,-35.4569,17.99,G08002;G08062
942573989,160.4975,-35.324,18.75,G08002;G08062
942580282,160.9175,-34.7664,19.04,G08062
942581084,160.928,-34.6337,18.63,G08002;G08062
942581207,160.8082,-34.5908,17.12,G08002;G08062
942581295,160.844,-34.5247,18.86,G08002;G08062
942583363,161.4491,-34.1289,18.73,G08002;G08062
942589860,160.767,-33.7241,18.75,G08002;G08062
942593202,160.1156,-33.1698,18.65,G08002;G08062
942599146,163.096,-34.9676,18.58,G08002;G08062
942602100,163.1725,-34.5118,18.81,G08002;G08062
942602827,163.8089,-34.7795,19.18,G08062
942614235,161.9351,-34.3703,19.12,G08062
942628224,164.8898,-33.2091,18.53,G08002;G08062
942631488,164.3877,-32.9807,18.45,G08002;G08062
942635787,164.5991,-32.8067,19.25,G08062
942641518,163.3909,-32.9957,18.82,G08002;G08062
942650085,164.6986,-31.6455,18.89,G08002;G08062
942651750,161.4834,-33.975,17.95,G08002;G08062
942661442,162.0458,-32.9933,18.01,G08002;G08062
942663549,162.4752,-32.4627,19.29,G08062
942664994,161.1727,-33.2935,18.94,G08002;G08062
942675362,161.2806,-32.0149,19.17,G08062
942680030,163.3419,-32.1716,18.95,G08002;G08062
942685164,163.6226,-31.616,18.54,G08002;G08062
942687349,163.4008,-31.5526,18.19,G08002;G08062
942697476,162.8497,-31.0568,18.38,G08002;G08062
942707117,165.7964,-31.909,16.8,G08002;G08062
942707716,165.8368,-31.7964,17.96,G08002;G08062
942712186,166.1763,-31.3548,18.39,G08002;G08062
942717950,164.7165,-31.4399,18.54,G08002;G08062
942720731,165.7731,-31.1854,19.12,G08062
942757936,163.7791,-30.5315,17.5,G08002;G08062
942760875,163.4234,-30.1455,19.26,G08062
942761928,163.4797,-29.696,18.71,G08002;G08062
942787844,160.3818,-32.7122,18.97,G08002;G08062
942788057,160.1695,-32.6424,18.83,G08002;G08062
942802647,160.5707,-30.4976,18.98,G08002;G08062
942813598,162.0231,-30.2867,19.02,G08062
942829998,160.5339,-29.3195,19.18,G08062
942832686,160.998,-29.0702,19.25,G08062
942832943,161.0504,-28.9958,18.35,G08002;G08062
942834610,161.1951,-28.5872,17.78,G08002;G08062
942839838,160.9246,-27.9217,18.9,G08002;G08062
942840867,160.1173,-27.9664,17.05,G08002;G08062
942841320,160.2664,-27.6974,18.39,G08002;G08062
942842236,163.1205,-29.8856,17.79,G08002;G08062;20SECONDTARGET
942860092,162.7031,-28.121,18.14,G08002;G08062
942886257,162.2917,-27.682,18.29,G08002;G08062
942886507,162.2702,-27.4714,18.73,G08002;G08062
942888976,161.8258,-27.2096,18.99,G08002;G08062
942890552,161.0246,-27.8282,18.82,G08002;G08062
942892705,161.5017,-27.0736,18.91,G08002;G08062
942895107,160.9639,-26.6943,17.3,G08002;G08062
942917452,160.1286,-26.8889,19.23,G08062
942917870,160.7712,-26.7937,18.8,G08002;G08062
942924080,161.063,-25.5619,19.02,G08062
11560959,149.9049,-26.0736,15.77,G08002;G08062
168071263,152.6987,-24.4534,15.48,G08002;G08062;G08158
192538483,154.3608,-21.8953,16.03,G08002;G08062;G08082
192545917,154.7105,-21.008,16.77,G08002;G08062
192973597,155.0181,-24.3129,16.22,G08002;G08062
21894942,147.1898,-24.947,16.9,G08002;G08062;20SECONDTARGET
22016715,147.8667,-28.0849,16.49,G08002;G08062
22083201,148.2512,-26.9625,15.77,G08002;G08062
319304848,151.5003,-18.4794,17.66,G08002;G08062
358850883,151.6823,-22.2994,17.01,G08002;G08062
418093552,145.9068,-23.6803,16.22,G08002;G08062
418095386,146.0661,-20.6111,16.79,G08002;G08062
423392930,157.1922,-21.6853,15.63,G08002;G08062
47481377,155.6817,-21.0006,15.34,G08002;G08062
841538073,152.9003,-15.2444,18.95,G08002;G08062
874418786,150.1239,-29.307,17.25,G08002;G08062
874420197,150.4334,-29.0263,18.25,G08002;G08062
874434479,148.7196,-29.9315,19.07,G08062
874465435,150.324,-28.7259,18.57,G08002;G08062
874467369,149.587,-28.6113,18.08,G08002;G08062
874467918,149.3946,-28.5959,18.66,G08002;G08062
874470161,148.4523,-29.1683,18.87,G08002;G08062
874472035,148.7628,-28.8453,18.21,G08002;G08062
874473690,148.0351,-28.9269,17.72,G08002;G08062
874474709,147.9035,-28.6988,18.15,G08002;G08062
874478099,148.8721,-28.4386,17.81,G08002;G08062
874478551,149.0401,-28.2464,18.63,G08002;G08062
874487923,151.3671,-29.1953,18.88,G08002;G08062
874495216,152.5351,-28.1471,17.92,G08002;G08062
874502390,151.6984,-28.1317,18.68,G08002;G08062
874508305,153.6197,-27.9703,19.1,G08062
874515874,154.2685,-26.952,18.57,G08002;G08062
874516459,153.9509,-26.8331,19.01,G08062
874517110,152.7239,-27.6614,18.1,G08002;G08062
874518385,153.0952,-27.2795,18.26,G08002;G08062
874528581,150.9612,-27.9708,18.59,G08002;G08062
874533110,151.4502,-27.6219,18.34,G08002;G08062
874533806,151.1317,-27.5495,17.68,G08002;G08062
874535432,150.8465,-27.5104,18.71,G08002;G08062
874536664,150.7491,-27.1538,18.69,G08002;G08062
874540772,149.8638,-27.3232,19.16,G08062
874547927,150.2475,-26.6621,18.35,G08002;G08062
874550679,151.9286,-27.1522,18.86,G08002;G08062
874553612,151.6926,-26.6076,18.43,G08002;G08062
874555374,151.6257,-26.1906,17.84,G08002;G08062
874556729,152.6646,-26.1622,17.59,G08002;G08062
874559382,152.2149,-25.7612,18.54,G08002;G08062
874562922,151.4421,-25.9076,18.9,G08002;G08062
874565495,150.8185,-25.6182,17.79,G08002;G08062
874565748,151.0322,-25.7643,18.59,G08002;G08062
874623019,155.4988,-26.9846,18.08,G08002;G08062
874623734,155.3844,-26.6222,19.02,G08062
874641905,157.2841,-25.6469,17.9,G08002;G08062
874643348,157.2025,-25.5521,18.83,G08002;G08062
874653530,158.5733,-25.0472,18.8,G08002;G08062
874660251,157.7979,-24.8727,18.71,G08002;G08062
874661470,158.445,-24.398,18.18,G08002;G08062
874662137,158.0702,-24.0952,18.67,G08002;G08062
874664241,159.2684,-23.6577,17.69,G08002;G08062
874666469,159.7541,-23.9915,18.68,G08002;G08062
874672519,154.8041,-26.5749,18.72,G08002;G08062
874679615,155.2952,-25.4497,18.85,G08002;G08062
874680212,154.0759,-26.2489,18.76,G08002;G08062
874686277,154.8718,-25.3113,18.65,G08002;G08062
874692621,156.2888,-24.9069,17.78,G08002;G08062
874693654,156.883,-24.9646,19.25,G08062
874696428,156.8096,-24.3734,19.15,G08062
874697087,156.7314,-24.1068,19.27,G08062
874697609,155.4747,-24.8821,17.97,G08002;G08062
874698070,155.3325,-24.7774,18.48,G08002;G08062
874703676,155.7301,-24.0236,18.76,G08002;G08062
874712211,154.3358,-24.6035,18.21,G08002;G08062
874714791,152.6379,-25.221,19.14,G08062
874714996,152.5806,-25.0684,19.18,G08062
874717671,152.3011,-24.5765,17.8,G08002;G08062
874725418,155.1269,-24.0919,17.82,G08002;G08062
874736196,153.9159,-23.2479,17.17,G08002;G08062
874737569,154.8633,-22.9653,18.4,G08002;G08062
874738229,155.0085,-22.8043,18.16,G08002;G08062
874741347,157.3613,-24.3232,18.14,G08002;G08062
874745788,158.6234,-23.4804,19.16,G08062
874748842,156.9314,-23.7417,19.17,G08062
874749854,157.1705,-23.391,18.43,G08002;G08062
874749969,157.4704,-23.338,19.11,G08002;G08062
874754046,157.917,-22.7551,19.14,G08062
874757481,158.9776,-22.924,18.87,G08002;G08062
874777493,156.1441,-21.9871,19.12,G08062
874780909,154.813,-22.0067,18.94,G08002;G08062
874780949,154.8402,-21.9747,17.61,G08002;G08062
874781001,155.0191,-21.9621,18.62,G08002;G08062
874781767,155.1483,-21.6642,18.74,G08002;G08062
874785328,156.0904,-21.0104,18.95,G08002;G08062
874792319,156.9025,-20.937,18.28,G08002;G08062
874794138,156.8116,-20.5271,18.9,G08002;G08062
875369433,146.5471,-26.559,17.78,G08002;G08062
875378845,146.8171,-25.7707,19.25,G08062
875378939,146.9623,-25.6629,18.95,G08002;G08062
875389981,146.789,-25.2165,19.07,G08062
875390107,146.3943,-25.3893,18.36,G08002;G08062
875398950,149.0243,-26.3361,18.13,G08002;G08062
875401675,149.7653,-26.0871,18.88,G08002;G08062
875403301,149.4694,-26.1898,19.16,G08062
875404086,149.2845,-26.0198,17.63,G08002;G08062
875404497,149.5078,-25.8365,18.16,G08002;G08062
875406421,148.5065,-26.4454,18.87,G08002;G08062
875407595,148.3547,-26.1463,18.37,G08002;G08062
875409654,148.0393,-26.1277,19.12,G08062
875419948,150.5403,-25.4933,17.74,G08002;G08062
875420179,150.4551,-25.3055,17.19,G08002;G08062
875421173,150.6741,-25.1841,18.82,G08002;G08062
875424009,150.3631,-24.9337,18.34,G08002;G08062
875428018,150.6896,-24.6356,17.44,G08002;G08062
875430386,149.8608,-24.9826,19.11,G08062
875434836,149.5337,-24.3385,18.4,G08002;G08062
875435841,150.5305,-24.3027,18.52,G08002;G08062
875438996,150.446,-23.7273,18.83,G08002;G08062
875439780,150.52,-23.4196,17.42,G08002;G08062;20SECONDTARGET
875443376,147.5381,-25.3467,17.81,G08002;G08062
875444060,147.3142,-25.2555,19.2,G08062
875444865,147.8749,-24.9559,17.06,G08002;G08062;20SECONDTARGET
875449127,147.7872,-24.6386,18.03,G08002;G08062
875453879,146.4599,-24.6772,17.9,G08002;G08062
875462427,149.2208,-23.9515,18.39,G08002;G08062
875470510,148.7966,-23.5401,18.48,G08002;G08062
875517376,145.4242,-24.764,18.66,G08002;G08062
875572727,144.5421,-23.1807,18.94,G08002;G08062
875590136,146.6076,-24.1901,18.61,G08002;G08062
875597530,147.0356,-23.1986,18.8,G08002;G08062
875598053,146.7659,-23.076,17.26,G08002;G08062
875599413,145.2538,-23.6413,19.19,G08062
875599733,145.5152,-23.5091,18.69,G08002;G08062
875605637,146.4684,-22.6594,18.65,G08002;G08062
875609759,147.8998,-22.7793,18.03,G08002;G08062
875612293,147.4214,-22.4343,19.19,G08062
875614996,147.8731,-22.2221,18.82,G08002;G08062
875615112,148.2379,-22.1277,18.8,G08002;G08062
875615353,147.8245,-22.1684,18.14,G08002;G08062
875620127,146.9738,-21.8931,18.76,G08002;G08062
875624496,147.8025,-21.1729,18.66,G08002;G08062
875625539,144.9851,-23.0377,18.2,G08002;G08062
875643133,144.6164,-21.3319,18.0,G08002;G08062
875645456,146.4117,-21.6107,17.32,G08002;G08062
875645912,146.3833,-21.5515,19.22,G08062
875647852,145.6853,-21.4918,18.36,G08002;G08062
875649059,146.0072,-21.0941,18.07,G08002;G08062
875651568,146.6271,-20.9541,18.65,G08002;G08062
875652177,146.3553,-20.719,18.81,G08002;G08062
875653193,146.7083,-20.4124,18.06,G08002;G08062
875654102,145.3422,-21.1352,19.25,G08062
875659967,146.6248,-19.9321,18.45,G08002;G08062
875661457,146.2432,-19.8285,19.23,G08062
875661775,146.1396,-19.8596,18.66,G08002;G08062
875663245,151.8633,-24.2037,18.63,G08002;G08062
875667064,152.7815,-23.5782,18.76,G08002;G08062
875667499,152.4936,-23.4189,18.58,G08002;G08062
875670991,151.0345,-23.7488,17.94,G08002;G08062
875677118,151.2688,-22.6297,18.81,G08002;G08062
875680427,153.1427,-22.7907,18.14,G08002;G08062
875682538,153.8161,-22.2845,18.81,G08002;G08062
875684694,154.0433,-21.7613,19.01,G08062
875690118,153.791,-21.259,19.14,G08062
875691834,153.3819,-20.9767,18.78,G08002;G08062
875692323,150.4289,-23.1949,17.95,G08002;G08062
875693825,150.7513,-22.7271,18.85,G08002;G08062
875696308,151.1846,-22.5566,18.46,G08002;G08062
875699952,151.2253,-21.5263,18.92,G08002;G08062
875699953,151.234,-21.5259,18.87,G08002;G08062
875702349,149.3612,-22.1186,19.15,G08062
875707448,150.3783,-21.0824,18.81,G08002;G08062
875708366,151.6879,-21.7396,18.89,G08002;G08062
875713044,152.1192,-20.9486,18.48,G08002;G08062
875713648,152.2488,-20.5927,18.17,G08002;G08062
875714120,152.8102,-20.3423,18.95,G08002;G08062
875714649,151.223,-21.2515,18.72,G08002;G08062
875715864,151.6899,-20.6472,17.43,G08002;G08062
875719491,152.0098,-20.0163,19.17,G08062
875720926,151.6758,-19.8678,19.04,G08062
875721940,154.5257,-21.6186,19.1,G08062
875724122,154.9554,-21.105,18.04,G08002;G08062
875725177,155.3149,-21.0646,19.0,G08002;G08062
875727585,155.1841,-20.4793,18.46,G08002;G08062
875729236,154.0822,-20.7797,18.56,G08002;G08062
875729671,153.5003,-20.94,18.5,G08002;G08062
875729715,153.6683,-20.8196,18.73,G08002;G08062
875737275,156.0042,-19.7689,19.24,G08062
875747045,153.3707,-20.4795,18.3,G08002;G08062
875749685,153.349,-19.6058,19.1,G08062
875750462,153.9149,-19.6825,18.8,G08002;G08062
875751784,153.415,-19.4344,18.59,G08002;G08062
875756476,153.2762,-18.85,18.79,G08002;G08062
875756664,153.931,-18.8599,18.33,G08002;G08062
875757123,153.6633,-18.6229,19.01,G08062
875760729,154.187,-18.721,19.29,G08062
875760874,154.3658,-18.6448,18.62,G08002;G08062
875764801,153.7327,-18.5966,18.74,G08002;G08062
875766490,153.6593,-17.9247,17.63,G08002;G08062
875768802,154.3936,-17.6077,18.64,G08002;G08062
875769341,154.6905,-17.4035,18.84,G08002;G08062
875770003,148.9759,-21.9332,19.16,G08062
875773544,149.0761,-20.9912,17.96,G08002;G08062
875775953,149.4718,-20.7613,18.26,G08002;G08062
875776317,149.4501,-20.6835,17.5,G08002;G08062
875776975,149.9391,-20.3757,18.33,G08002;G08062
875777668,148.5782,-21.1042,18.45,G08002;G08062
875782509,149.1744,-20.1235,19.14,G08062
875785355,150.4492,-20.2783,18.84,G08002;G08062
875787342,150.4772,-19.9238,19.21,G08062
875788445,151.2612,-19.7415,17.72,G08002;G08062
875790315,150.6225,-19.4518,18.47,G08002;G08062
875790341,150.5488,-19.427,17.72,G08088;G08036;G08002;G08062
875790646,151.1989,-19.4456,18.66,G08002;G08062
875793964,149.4022,-19.3056,17.48,G08002;G08062
875800544,147.1019,-20.2187,17.41,G08002;G08062
875801811,147.7056,-19.7294,18.65,G08002;G08062
875801936,147.5257,-19.6387,19.26,G08062
875803324,148.5704,-19.5626,18.88,G08002;G08062
875808115,146.342,-19.4543,19.02,G08062
875808285,146.7455,-19.3201,18.8,G08002;G08062
875809131,146.7881,-19.0321,17.63,G08002;G08062
875809627,147.8542,-19.2533,18.18,G08002;G08062
875809760,147.7061,-19.1318,19.24,G08062
875813670,149.1171,-18.98,17.59,G08062;G08002
875814230,149.2108,-18.9512,18.97,G08002;G08062
875816411,149.7089,-18.7111,18.86,G08002;G08062
875816681,149.8884,-18.474,18.18,G08002;G08062
875819017,149.7181,-17.9759,17.66,G08002;G08062
875819970,148.488,-18.5226,17.69,G08002;G08062
875824911,148.8855,-17.7122,19.03,G08002;G08062
875827025,151.8329,-19.0754,18.22,G08002;G08062
875827565,152.3482,-18.7384,18.09,G08002;G08062
875828379,151.5135,-18.8487,18.14,G08002;G08062
875829775,152.8094,-18.4439,18.81,G08002;G08062
875830837,152.249,-18.3894,18.28,G08002;G08062
875835804,152.0351,-17.8483,18.55,G08002;G08062
875836492,152.3476,-17.5643,18.04,G08002;G08062
875836577,151.9967,-17.6872,18.52,G08002;G08062
875838495,153.3662,-18.0047,18.2,G08002;G08062
875839444,153.5151,-17.6827,19.2,G08062
875841647,153.7298,-17.2547,19.2,G08062
875842139,154.5304,-16.9118,18.64,G08002;G08062
875842377,154.3365,-16.8528,19.06,G08062
875842662,153.6638,-16.9864,18.94,G08002;G08062
875843512,153.926,-16.6631,18.78,G08002;G08062
875846929,153.4949,-16.6472,19.09,G08062
875850017,150.399,-17.6573,18.86,G08002;G08062
875850653,150.8525,-17.5255,18.75,G08002;G08062
875852879,151.0752,-17.3048,18.83,G08002;G08062
875861686,152.0125,-16.7913,19.21,G08062
875861722,151.7817,-16.8192,18.59,G08002;G08062
875865531,153.1136,-15.6204,17.9,G08062;G08002
875953309,144.173,-20.7309,18.61,G08002;G08062
875953630,144.4686,-20.5083,17.73,G08002;G08062
875958331,143.0907,-20.5867,18.9,G08002;G08062
875970050,145.5123,-19.8856,19.3,G08062
875970886,145.9872,-19.6654,19.2,G08062
875973889,144.1211,-20.0428,18.11,G08002;G08062
17754631,135.7704,-34.5872,17.12,G08002;G08062
18213411,136.6694,-30.2076,15.72,G08002;G08062
186925997,134.058,-32.3562,17.02,G08002;G08062;20SECONDTARGET
187123483,134.806,-31.4046,16.35,G08002;G08062
189112745,140.8467,-29.477,16.91,G08002;G08062
189163244,141.2083,-24.385,16.3,G08002;G08062
189272916,141.6568,-26.8723,16.77,G08002;G08062
2084703,133.3561,-29.7222,17.02,G08002;G08062
2094712,133.6278,-25.1473,16.16,G08002;G08062
2140147,133.8135,-28.9811,16.11,G08002;G08062
21818299,146.7146,-29.3889,16.82,G08002;G08062
2224747,133.961,-26.6301,16.8,G08002;G08062
2224750,133.9624,-26.6315,16.59,G08002;G08062
24441509,140.9403,-30.3634,15.06,G08062;20SECONDTARGET
24970055,142.5487,-29.9948,16.71,G08002;G08062
25103548,143.121,-30.3459,16.61,G08002;G08062
38004089,136.6399,-26.4495,16.16,G08002;G08062
38454876,138.1166,-26.7014,16.52,G08002;G08062;20SECONDTARGET
461837710,140.6013,-31.6931,15.75,G08002;G08062;20SECONDTARGET
51915236,136.3126,-23.7157,15.74,G08002;G08062
70566571,139.3026,-27.1068,17.28,G08002;G08062
826677426,138.4411,-35.06,17.71,G08002;G08062
826695409,139.3549,-34.5721,19.04,G08002;G08062
826697503,139.262,-34.4465,19.19,G08062
826798308,136.0676,-34.7439,19.25,G08062
826808695,137.8815,-35.2154,17.51,G08002;G08062
826818094,137.2013,-35.0435,18.97,G08002;G08062
826843008,138.7588,-33.7646,18.66,G08002;G08062
826850608,137.1194,-34.2907,18.46,G08002;G08062
826861192,136.7308,-33.9488,18.87,G08002;G08062
826883078,137.7418,-33.1846,18.67,G08002;G08062
827633876,135.1215,-33.2299,19.07,G08062
827647172,136.5666,-33.6228,18.52,G08002;G08062
827651484,136.2132,-33.5878,18.79,G08002;G08062
827666793,137.3303,-33.0214,17.61,G08002;G08062
827672565,136.9782,-32.8758,16.89,G08002;G08062
827681461,135.6998,-33.3923,18.42,G08002;G08062
827720489,136.0361,-31.9257,17.6,G08002;G08062
827781677,134.1069,-32.3217,18.56,G08002;G08062
827848068,135.431,-32.0982,19.15,G08062
827880266,135.7629,-31.0947,18.4,G08002;G08062
827886604,134.1367,-31.8523,18.28,G08002;G08062
827901915,134.3414,-31.1363,18.97,G08002;G08062
827907829,135.1589,-31.1201,19.05,G08062
827917200,134.7286,-30.957,18.57,G08002;G08062
827920597,134.4326,-30.7219,18.19,G08002;G08062
827928570,139.8121,-34.8346,19.03,G08062
827935168,139.5283,-34.1237,19.28,G08062
827957906,139.8194,-33.3192,18.28,G08002;G08062
827967425,139.8178,-32.2075,17.36,G08002;G08062;G08082
827975205,138.7331,-32.7192,17.74,G08002;G08062
827991462,139.6765,-32.0657,18.95,G08002;G08062
828000072,139.2251,-31.7324,19.22,G08062
828007843,139.3924,-31.2442,18.95,G08002;G08062
828038400,138.1946,-31.4523,19.18,G08062
828040405,138.0298,-31.3418,18.75,G08002;G08062
828044966,138.575,-30.81,19.25,G08062
